"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000135643" -4.64194962653431 1.21470642865871 -8.73041892504974 2.0830713591836e-06 0.00023710432729361 5.39900176123808
"ENSG00000266995" -2.66184189254532 -0.930386948133359 -8.72037903741615 2.10739119714614e-06 0.000238708088321398 5.38749008545719
"ENSG00000149212" 2.93987437313784 0.131640781256487 8.70406358813559 2.14756604781293e-06 0.000242083604636073 5.36875820595473
"ENSG00000125354" 5.5377995473735 1.48331731660523 8.66813387114643 2.23897201165312e-06 0.000250564116497633 5.32739903011775
"ENSG00000198719" 4.13269071618257 0.0883007367240268 8.66609821806586 2.24427446421553e-06 0.000250564116497633 5.32505130563229
"ENSG00000170423" -2.80516076314386 1.95278174435436 -8.65076865225033 2.28464108802993e-06 0.000253473753881806 5.30735628842009
"ENSG00000162576" -3.73031202774914 2.95492709733709 -8.64798240343452 2.29206145834666e-06 0.000253473753881806 5.30413718370632
"ENSG00000206337" 5.9389778944755 1.88094343513083 8.63430229568291 2.32887231473375e-06 0.000256329748075459 5.28831876501468
"ENSG00000169442" 2.38119139817836 -1.36333427623537 8.62839909014301 2.34495269054312e-06 0.000256887915873865 5.2814861393829
"ENSG00000108932" -4.27952120713017 2.86916041159925 -8.60608075933797 2.40683519860853e-06 0.000262435011795942 5.25561736271287
"ENSG00000227115" 4.42670801489917 0.0958968992599483 8.58283295932132 2.47316597231624e-06 0.000268413278130358 5.22860961526468
"ENSG00000143387" -6.7718362741302 5.2068998828911 -8.57743829926014 2.48883725926095e-06 0.000268863558368496 5.22233344857981
"ENSG00000108924" 2.88013484417463 -0.429677354127823 8.5703968580665 2.50945316166489e-06 0.000269841382830822 5.21413629763652
"ENSG00000108370" -3.09433592713296 -0.753201616114668 -8.56606644093016 2.52222283584667e-06 0.000269970402071771 5.20909225293761
"ENSG00000184867" -4.09960344108365 3.59459218986457 -8.55632817841874 2.55119519126602e-06 0.000271824605447494 5.1977411693053
"ENSG00000176595" -3.83053182697768 1.27304426857629 -8.53832053521196 2.60571643145595e-06 0.000276371760052696 5.17672189882559
"ENSG00000266835" -3.59978012500677 4.11378060052037 -8.53289942181305 2.62237402573149e-06 0.000276879979712301 5.1703867026182
"ENSG00000227471" 4.10161542076605 1.86606324789324 8.49614636581897 2.73836873825623e-06 0.0002878247573805 5.1273454147291
"ENSG00000157657" 3.09405551328712 2.48015477445396 8.48646027452855 2.76984837212625e-06 0.000289827990651094 5.11597559734561
"ENSG00000163618" -3.65952396761854 0.625209850603205 -8.48254618392387 2.78267923059431e-06 0.000289870701636999 5.11137798171423
"ENSG00000146374" -2.96500340633392 3.80520906411488 -8.47850520309255 2.7959930876885e-06 0.000289963123147215 5.10662941830219
"ENSG00000124107" 3.28424261191842 -0.34937266323005 8.45988903005247 2.85821819635604e-06 0.000294298036885527 5.08472858569492
"ENSG00000277350" 2.65809529949168 -0.539360936686511 8.45637832414428 2.87011873894549e-06 0.000294298036885527 5.08059384940348
"ENSG00000223770" 2.66651392897224 -0.900839374698568 8.45415143944747 2.877694991627e-06 0.000294298036885527 5.07797037753017
"ENSG00000136695" -5.12528812437185 4.78591878683003 -8.45037283561436 2.89059967684299e-06 0.000294298036885527 5.07351749518456
"ENSG00000271216" -4.86586521200918 6.12450850887068 -8.44671826319418 2.90313993961266e-06 0.000294298036885527 5.06920916675842
"ENSG00000198732" 2.61162229063003 6.0210712836419 8.44372129742135 2.9134673232432e-06 0.000294298036885527 5.06567490006361
"ENSG00000102935" 3.69160161954303 0.215056393233572 8.43996769442616 2.92645775339543e-06 0.00029433605697297 5.06124684154271
"ENSG00000178662" -3.74003033318006 -0.292799768322068 -8.42748955877186 2.9700912045783e-06 0.000297442524324592 5.04651458073626
"ENSG00000130958" -2.94607889223982 2.53513657294067 -8.41791404545114 3.00404870228416e-06 0.000299557574440592 5.03519673717868
"ENSG00000153029" 2.88789490990811 4.21736176191779 8.40787257295233 3.04010717281261e-06 0.000301863237320891 5.02331642643379
"ENSG00000146072" 3.96250545423195 4.12432555324581 8.38616792493032 3.1196463463346e-06 0.000308448423073609 4.99759605297357
"ENSG00000167216" -2.9053918068842 0.569688244411094 -8.38163090883135 3.13655360594416e-06 0.000308811568949793 4.99221250482981
"ENSG00000013588" -2.38204702213954 5.08412711948884 -8.35794941942993 3.22641560398315e-06 0.000316324292871189 4.96407246898486
"ENSG00000109339" 3.29044066157999 2.66482343975637 8.34789350032595 3.26540697227792e-06 0.000318807557703485 4.95210298410402
"ENSG00000124731" 4.99579128607269 2.4608241910128 8.32682210660731 3.34876173346961e-06 0.000325583359536583 4.92698248483076
"ENSG00000117016" -2.24137716503818 6.15295512202756 -8.30706933637061 3.42897837330932e-06 0.0003319990927917 4.90338548735108
"ENSG00000047936" 2.95407839534138 -0.618872043034163 8.29823979826277 3.46550071102659e-06 0.000333585361623488 4.8928223585825
"ENSG00000175264" 5.71159640240898 3.46486865965322 8.29621039506774 3.47395401022146e-06 0.000333585361623488 4.89039317268414
"ENSG00000185499" 3.53879876817544 2.25177107814108 8.27107083987215 3.58052700632452e-06 0.000341642592419798 4.86025996950733
"ENSG00000258791" -4.53466653604125 3.4577491564363 -8.26953637187106 3.58714473055844e-06 0.000341642592419798 4.85841822295938
"ENSG00000150551" 4.11801419977337 1.8823798452435 8.25949200034584 3.63078898433551e-06 0.000344393618538556 4.84635541093131
"ENSG00000103316" -2.97507340433398 5.0018701017914 -8.2404853797812 3.71494393756174e-06 0.000350949400158161 4.82349587067812
"ENSG00000261742" 4.18119970552046 1.28169852461556 8.21455888443687 3.8331318608306e-06 0.000360654430808957 4.79224287854753
"ENSG00000187634" 3.7097334469951 2.1132088412508 8.19679070422296 3.91645777656493e-06 0.000367014561278579 4.77077698456792
"ENSG00000184497" -3.69787255862295 5.63021560642083 -8.17999937833708 3.99699215978465e-06 0.000373063260225661 4.75045579132884
"ENSG00000151136" 2.79415912654753 2.95986333099379 8.16898853898757 4.05076636294548e-06 0.000376576025151275 4.73711152513588
"ENSG00000178184" -2.77843464063542 -0.341568413763036 -8.15937144435499 4.09836956875986e-06 0.000379489506021598 4.72544421091144
"ENSG00000148803" -4.46386910790208 0.798624417631405 -8.15190726207778 4.135730090551e-06 0.000381435280367261 4.7163809562178
"ENSG00000181523" -3.87416341574602 3.71197003124975 -8.13550486307458 4.21911993075797e-06 0.000387594269544513 4.69644058039487
"ENSG00000128573" -4.1081677652515 0.0658194994452101 -8.11848192051079 4.30757680119582e-06 0.000392618309345548 4.67571080547776
"ENSG00000164393" 2.95115368926985 -0.66880379717849 8.11777781947058 4.31127815995589e-06 0.000392618309345548 4.67485261396791
"ENSG00000196611" -3.45017756140355 3.59268550697527 -8.11259360193765 4.338636192642e-06 0.000392618309345548 4.66853196335054
"ENSG00000168874" 4.30899001690931 4.01868030982499 8.11212604805269 4.34111270297211e-06 0.000392618309345548 4.66796175394475
"ENSG00000167419" 2.74957226694177 -0.579068004738052 8.10613025803176 4.37300568475005e-06 0.000393975732231497 4.66064714510803
"ENSG00000167992" -2.1274115996326 3.941658076786 -8.09860583179508 4.41338616089035e-06 0.000396084433377752 4.65146138505103
"ENSG00000153551" -3.55478089227381 4.04275314919409 -8.0898278816386 4.46100024716811e-06 0.000398823677269811 4.64073649150422
"ENSG00000163564" -3.53846308776328 -0.263186487012544 -8.08542008834064 4.48511706025753e-06 0.000399308410897786 4.63534745889799
"ENSG00000106852" -2.60488540493959 2.33754527536245 -8.08259503314867 4.50064764147244e-06 0.000399308410897786 4.63189224084477
"ENSG00000174080" -1.89482827316231 4.31427448134716 -8.06483800530022 4.59959719508879e-06 0.000406541670265916 4.61015165830786
"ENSG00000140795" -2.89287128282211 -0.587032145472309 -8.02685624109621 4.81917398449198e-06 0.000424341908506173 4.56351778392056
"ENSG00000135931" -2.25124836345917 4.34130882151384 -8.01553802212703 4.88676162543832e-06 0.000427047170454149 4.54958659305612
"ENSG00000169087" -3.19364273010975 3.43506128991034 -8.01358316742161 4.89853786748618e-06 0.000427047170454149 4.54717881457758
"ENSG00000198513" 2.93503257013101 -0.331923322419982 8.01254543407246 4.9048016491691e-06 0.000427047170454149 4.54590045320959
"ENSG00000174482" -3.05225656805818 -0.659965668842044 -7.99860529292613 4.98978306244926e-06 0.000432831219253498 4.528714860139
"ENSG00000133216" -2.44663063094413 3.35522789674072 -7.99421794056697 5.01685492500483e-06 0.000433567751185417 4.52330105028286
"ENSG00000147118" -3.10252463197375 -0.941600804277169 -7.98607329253605 5.06752970682474e-06 0.000436331137192061 4.5132445118488
"ENSG00000117971" -3.23274655762101 -0.461366346384766 -7.98048909476532 5.10259099052315e-06 0.000436582795787303 4.50634467156514
"ENSG00000074370" -5.35828170422027 1.17947150076973 -7.97965143712207 5.10787277148941e-06 0.000436582795787303 4.50530932416754
"ENSG00000136732" -3.18009311048907 3.33963367926185 -7.9482635678409 5.31007668763027e-06 0.000452209231493302 4.46645040498169
"ENSG00000071242" -5.64575924299464 3.97078499111333 -7.94006748565949 5.36427930607376e-06 0.000455163975737909 4.45628309094779
"ENSG00000173846" -2.37968833435628 3.39584488017849 -7.93638076154306 5.38885376929898e-06 0.000455592441495733 4.45170692105256
"ENSG00000186815" -2.07826919487893 6.49458165999692 -7.91793543822689 5.51363130249371e-06 0.00046445874661512 4.42878584089898
"ENSG00000115414" 2.31386086298966 8.70193523927858 7.90254910699467 5.62008727823093e-06 0.000471230833747542 4.40963319475167
"ENSG00000206052" -2.77843464063542 -0.319987817490402 -7.89902947633724 5.64474770781854e-06 0.000471230833747542 4.40524781617153
"ENSG00000137441" 2.50676210321164 -0.488295687995997 7.89610544568254 5.66532332292604e-06 0.000471230833747542 4.40160335080066
"ENSG00000006747" -3.10925679710691 -0.479060037902926 -7.89476203884711 5.67480347488897e-06 0.000471230833747542 4.39992858747104
"ENSG00000139329" -4.22892161850917 1.21191199150437 -7.8862012930815 5.73561610231108e-06 0.000474591723869953 4.38925093858045
"ENSG00000214548" -3.40655515003527 3.25794194854052 -7.87989676302356 5.78084819025543e-06 0.000475687772322895 4.38138149244383
"ENSG00000167613" -2.77514734087442 -0.120670956146755 -7.87867827427721 5.78963432500652e-06 0.000475687772322895 4.37985996892042
"ENSG00000153790" -3.14896597616185 -0.570623571578809 -7.86920425742508 5.85843909193042e-06 0.000479651992179314 4.36802337214991
"ENSG00000101638" 4.30487072020255 2.66893353077721 7.86181496995084 5.91271231386069e-06 0.000482402899061627 4.35878348336692
"ENSG00000198848" 2.10061831271319 -0.821657130871178 7.85160633483008 5.9885822329141e-06 0.000486890515062082 4.34600675753063
"ENSG00000197872" -6.27804303853759 1.89509501656623 -7.83313886748285 6.12849729134558e-06 0.000496535957625895 4.32285994900115
"ENSG00000141526" 3.21109723832241 8.3240460340852 7.82655886392048 6.17919312084476e-06 0.000498911045957756 4.31460219767454
"ENSG00000248092" -4.54302156220847 0.654884073182873 -7.82369797736374 6.20137502633197e-06 0.000498975465049759 4.3110101312463
"ENSG00000224294" 4.88236449453383 0.964864019273136 7.81653640356384 6.25727767261301e-06 0.000501743358119423 4.30201364155059
"ENSG00000168421" 1.94442950255346 -0.964723195507303 7.79759680491271 6.40773964934594e-06 0.000512048619787117 4.27818985801064
"ENSG00000054793" -2.62398669632208 4.58959404868893 -7.79162504775878 6.45598205220944e-06 0.000514142952922372 4.27066858841238
"ENSG00000157150" 2.76216705924423 4.06587453148922 7.76595670463841 6.66782155048641e-06 0.000529207306323299 4.23828801761621
"ENSG00000198885" -2.24897134684835 3.18823734453105 -7.76212453488331 6.70008249406286e-06 0.000529965169208349 4.233446497908
"ENSG00000185950" -2.40499731319116 5.21192041041092 -7.75762366765196 6.73818670187125e-06 0.000531178542234675 4.22775774711396
"ENSG00000154678" 3.83147740351267 -0.191825558825221 7.752613839947 6.78087318976079e-06 0.000532743754242014 4.22142265093368
"ENSG00000139970" -3.32512375682616 0.656379526645816 -7.73917753788268 6.8967959853152e-06 0.000540033011816594 4.2044160712752
"ENSG00000285095" -2.87694825387672 -0.497665896989297 -7.73256136087379 6.95465672273269e-06 0.000542742341030919 4.19603332106667
"ENSG00000140297" -3.11302978697031 4.54742488141021 -7.72784611254924 6.99621071720903e-06 0.000544165269584518 4.19005562430659
"ENSG00000185567" -2.15213085544171 7.82453475407341 -7.71372152098608 7.12228720259588e-06 0.000549917509769747 4.17213220920429
"ENSG00000072840" -2.36150321262377 6.00195621254624 -7.71303427981764 7.12848335343104e-06 0.000549917509769747 4.17125947762576
"ENSG00000223756" -3.45876565660415 -0.368705019562105 -7.71166260383471 7.14086763779178e-06 0.000549917509769747 4.16951739611434
"ENSG00000196839" -2.19652299447747 5.08980307171067 -7.7005385699301 7.24215801293867e-06 0.000555883273269444 4.15538047316275
"ENSG00000105290" 2.2065592365866 5.84771079443761 7.69516197798564 7.29166596901723e-06 0.000556493250869449 4.14854192946145
"ENSG00000129521" 4.12822014919863 1.27993755162213 7.69222454025063 7.31886720860141e-06 0.000556493250869449 4.14480419350718
"ENSG00000183828" -2.46094143817163 4.64653314737146 -7.69192447256347 7.32165201066773e-06 0.000556493250869449 4.14442231026895
"ENSG00000196932" -2.82925462343808 -0.626034340334502 -7.68204936756 7.41393546528355e-06 0.000561677825152358 4.13184819103591
"ENSG00000273107" -3.50812639717131 -0.0157482621370441 -7.66517094199488 7.57456461916712e-06 0.00057188580460626 4.11032740931138
"ENSG00000077616" -3.05314531812302 -0.452825711661652 -7.6627721809741 7.59769432707383e-06 0.00057188580460626 4.10726588052648
"ENSG00000099219" -2.9025456887877 3.71621302611517 -7.64361912374016 7.785113177254e-06 0.000584108780958344 4.08279412865754
"ENSG00000140538" 3.58782835267727 -0.178536142922669 7.6293784381012 7.92767270942672e-06 0.000592898445518471 4.06456798996936
"ENSG00000116586" -1.82047260725381 5.81361463830839 -7.61478262427738 8.07669502000778e-06 0.00060105643604316 4.0458599441407
"ENSG00000280424" 2.48467359886666 -1.21323283651063 7.61366090970764 8.08827123157419e-06 0.00060105643604316 4.04442104853578
"ENSG00000127530" 2.21832409405819 -0.408896536402323 7.60290304880235 8.20020084605319e-06 0.000607439639815255 4.0306129130584
"ENSG00000164713" -1.87656011916763 10.3117816188839 -7.59889217994024 8.24235555496211e-06 0.000608630140884449 4.02546094106119
"ENSG00000276012" -3.69774005874747 -0.0108151497690363 -7.59329003527206 8.30162391352203e-06 0.000611072846681776 4.01826145473334
"ENSG00000136696" -5.74534004587192 4.2935594878543 -7.54933435766567 8.78281542761495e-06 0.000644459796188576 3.96163018166466
"ENSG00000166833" -1.95590831539966 5.96368635377945 -7.54264215214091 8.85866045644483e-06 0.000647987407807786 3.95298591447278
"ENSG00000248587" -3.03560159263161 2.18224281732019 -7.53999710445147 8.88883090441916e-06 0.000648162438511614 3.94956770623232
"ENSG00000161544" -4.64987687572855 0.111547614520021 -7.5350119132611 8.94599363539648e-06 0.000650298490617886 3.94312281993783
"ENSG00000182256" 3.23402497578931 -0.254660519545884 7.52612199598509 9.04890964492725e-06 0.000655736825014697 3.93162177108052
"ENSG00000196735" 1.82527335811807 5.65512720102845 7.51952871506201 9.12605713438225e-06 0.000659279929330264 3.92308520745758
"ENSG00000081138" -4.23330658854416 0.375796503876452 -7.4867156422131 9.52062275110378e-06 0.000685661145908197 3.88051571395647
"ENSG00000063660" 2.59407793749507 7.5205142024469 7.48285096243475 9.56828355488672e-06 0.00068697331836839 3.87549258227238
"ENSG00000234456" -2.58459089980186 3.42837391869408 -7.47533235355229 9.66173993709494e-06 0.000690369449669892 3.86571458658658
"ENSG00000164484" -1.89387035244825 -1.56264493767397 -7.47429120580396 9.67475829442251e-06 0.000690369449669892 3.86435997850365
"ENSG00000261115" 3.65865769756735 0.0206657257936134 7.47098648977289 9.71620459296721e-06 0.000691213164549685 3.86005935538829
"ENSG00000176659" 3.35080491422833 -0.159383245165999 7.46436766030747 9.79978805707868e-06 0.000695040287306608 3.85144153370706
"ENSG00000185250" -4.03577918634568 -0.333572732349902 -7.42723791849527 1.02831715108121e-05 0.000727113709191784 3.80299036394856
"ENSG00000147408" 5.45612968393217 1.93932850708298 7.42362486663701 1.03315543950016e-05 0.000728327765114703 3.79826586567884
"ENSG00000112667" -3.19342771746904 4.88082650804431 -7.41974258900419 1.03838143620844e-05 0.00072980700097855 3.79318738796623
"ENSG00000138835" -2.25985145684746 7.4535558486919 -7.40653654918214 1.05637128744405e-05 0.00073910824382421 3.77589731524675
"ENSG00000049249" 5.19685140708537 1.92717308908455 7.4053888443035 1.05795043043321e-05 0.00073910824382421 3.7743935803762
"ENSG00000171533" 2.59666198013489 3.45816098053568 7.40293554448953 1.06133444282732e-05 0.000739259041460679 3.77117865304149
"ENSG00000261150" 2.96252041077522 -0.311616916131691 7.39178289086967 1.07686487839497e-05 0.000747844198585363 3.75655354383853
"ENSG00000154654" -2.82113661234617 -0.606693934674561 -7.38499991713563 1.08642926315982e-05 0.000752247490402707 3.74765053219405
"ENSG00000154928" 3.49134582014644 0.00150930096095351 7.37885092940515 1.09517831963676e-05 0.000756061861254562 3.73957435402899
"ENSG00000089692" 2.78670868365956 -0.323079620799876 7.36486143240973 1.11536552119166e-05 0.000766556820908923 3.72118150857331
"ENSG00000144366" -3.57128462000812 -0.438310007197323 -7.36377429708924 1.11695088329919e-05 0.000766556820908923 3.71975108986563
"ENSG00000109819" -3.86078092588237 0.848628625779763 -7.35713645739217 1.126683288586e-05 0.000770968558823042 3.71101379776445
"ENSG00000185527" 4.13732390527206 0.336441497126609 7.35208206005905 1.13415492755659e-05 0.000773812019871508 3.7043568132301
"ENSG00000078098" -2.29413181871397 4.96533072239578 -7.34956394582637 1.13789709996019e-05 0.000774101776398573 3.70103900916668
"ENSG00000107984" -2.91607424869397 -0.35893594259944 -7.34412234847294 1.14602908933248e-05 0.000777367522397794 3.69386639613836
"ENSG00000276600" 2.70806586510586 3.601708276541 7.33894344239697 1.15382631603995e-05 0.000780387920535545 3.68703635305666
"ENSG00000101335" -2.09257748695571 8.83868601820014 -7.33084245476415 1.16613707385968e-05 0.000786434753798895 3.67634539841418
"ENSG00000198715" -2.22931924988381 3.94872294120979 -7.32535246038348 1.17455989874176e-05 0.000789832296174071 3.66909519197239
"ENSG00000154027" -4.88399220549043 1.57155349964614 -7.31855713459639 1.18507567986171e-05 0.00079315925999027 3.66011553189814
